[2018-05-07 20:33:57] [INFO] 启动谷歌
[2018-05-07 20:34:00] [INFO] 打开网址http://www.jd.com
[2018-05-07 20:34:00] [INFO] 找到元素
[2018-05-07 20:34:04] [INFO] 点击成功
[2018-05-07 20:34:04] [INFO] 找到元素
[2018-05-07 20:34:04] [INFO] 点击成功
[2018-05-07 20:34:04] [INFO] 找到元素
[2018-05-07 20:34:04] [INFO] 输入内容成功
[2018-05-07 20:34:04] [INFO] 找到元素
[2018-05-07 20:34:04] [INFO] 输入内容成功
[2018-05-07 20:34:04] [INFO] 找到元素
[2018-05-07 20:34:04] [INFO] 点击成功
